NUM_PEDIDO,ID_PLATO
11292,10
11294,10
11296,10
11298,10
11300,10
11302,10
11304,10
11306,10
11308,10
11310,10
11312,10
11314,10
11316,10
11318,10
11320,10
11322,10
11324,10
11326,10
11328,10
11330,10
11332,10
11334,10
11336,10
11338,10
11340,10
11342,10
11344,10
11346,10
11348,10
11350,10
11352,10
11354,10
11356,10
11358,10
11360,10
11362,10
11364,10
11366,10
11368,10
11370,10
11372,10
11374,10
11376,10
11378,10
11380,10
11382,10
11384,10
11386,10
11388,10
11390,10
11392,10
11394,10
11396,10
11398,10
11400,10
11402,10
11404,10
11406,10
11408,10
11410,10
11412,10
11414,10
11416,10
11418,10
11420,10
11422,10
11424,10
11426,10
11428,10
11430,10
11432,10
11434,10
11436,10
11438,10
11440,10
11442,10
11444,10
11446,10
11448,10
11450,10
11452,10
11454,10
11456,10
11458,10
11460,10
11462,10
11464,10
11466,10
11468,10
11470,10
11472,10
11474,10
11476,10
11478,10
11480,10
11482,10
11484,10
11486,10
11488,10
11490,10
11492,10
11494,10
11496,10
11498,10
11500,10
11502,10
11504,10
11506,10
11508,10
11510,10
11512,10
11514,10
11516,10
11518,10
11520,10
11522,10
11524,10
11526,10
11528,10
11530,10
11532,10
11534,10
11536,10
11538,10
11540,10
11542,10
11544,10
11546,10
11548,10
11550,10
11552,10
11554,10
11556,10
11558,10
11560,10
11562,10
11564,10
11566,10
11568,10
11570,10
11572,10
11574,10
11576,10
11578,10
11580,10
11582,10
11584,10
11586,10
11588,10
11590,10
11592,10
11594,10
11596,10
11598,10
11600,10
11602,10
11604,10
11606,10
11608,10
11610,10
11612,10
11614,10
11616,10
11618,10
11620,10
11622,10
11624,10
11626,10
11628,10
11630,10
11632,10
11634,10
11636,10
11638,10
11640,10
11642,10
11644,10
11646,10
11648,10
11650,10
11652,10
11654,10
11656,10
11658,10
11660,10
11662,10
11664,10
11666,10
11668,10
11670,10
11672,10
11674,10
11676,10
11678,10
11680,10
11682,10
11684,10
11686,10
11688,10
11690,10
11692,10
11694,10
11696,10
11698,10
11700,10
11702,10
11704,10
11706,10
11708,10
11710,10
11712,10
11714,10
11716,10
11718,10
11720,10
11722,10
11724,10
11726,10
11728,10
11730,10
11732,10
11734,10
11736,10
11738,10
11740,10
11742,10
11744,10
11746,10
11748,10
11750,10
11752,10
11754,10
11756,10
11758,10
11760,10
11762,10
11764,10
11766,10
11768,10
11770,10
11772,10
11774,10
11776,10
11778,10
11780,10
11782,10
11784,10
11786,10
11788,10
11790,10
11792,10
11794,10
11796,10
11798,10
11800,10
11802,10
11804,10
11806,10
11808,10
11810,10
11812,10
11814,10
11816,10
11818,10
11820,10
11822,10
11824,10
11826,10
11828,10
11830,10
11832,10
11834,10
11836,10
11838,10
11840,10
11842,10
11844,10
11846,10
11848,10
11850,10
11852,10
11854,10
11856,10
11858,10
11860,10
11862,10
11864,10
11866,10
11868,10
11870,10
11872,10
11874,10
11876,10
11878,10
11880,10
11882,10
11884,10
11886,10
11888,10
11890,10
11892,10
11894,10
11896,10
11898,10
11900,10
11902,10
11904,10
11906,10
11908,10
11910,10
11912,10
11914,10
11916,10
11918,10
11920,10
11922,10
11924,10
11926,10
11928,10
11930,10
11932,10
11934,10
11936,10
11938,10
11940,10
11942,10
11944,10
11946,10
11948,10
11950,10
11952,10
11954,10
11956,10
11958,10
11960,10
11962,10
11964,10
11966,10
11968,10
11970,10
11972,10
11974,10
11976,10
11978,10
11980,10
11982,10
11984,10
11986,10
11988,10
11990,10
11992,10
11994,10
11996,10
11998,10
12000,10
12002,10
12004,10
12006,10
12008,10
12010,10
12012,10
12014,10
12016,10
12018,10
12020,10
12022,10
12024,10
12026,10
12028,10
12030,10
12032,10
12034,10
12036,10
12038,10
12040,10
12042,10
12044,10
12046,10
12048,10
12050,10
12052,10
12054,10
12056,10
12058,10
12060,10
12062,10
12064,10
12066,10
12068,10
12070,10
12072,10
12074,10
12076,10
12078,10
12080,10
12082,10
12084,10
12086,10
12088,10
12090,10
12092,10
12094,10
12096,10
12098,10
12100,10
12102,10
12104,10
12106,10
12108,10
12110,10
12112,10
12114,10
12116,10
12118,10
12120,10
12122,10
12124,10
12126,10
12128,10
12130,10
12132,10
12134,10
12136,10
12138,10
12140,10
12142,10
12144,10
12146,10
12148,10
12150,10
12152,10
12154,10
12156,10
12158,10
12160,10
12162,10
12164,10
12166,10
12168,10
12170,10
12172,10
12174,10
12176,10
12178,10
12180,10
12182,10
12184,10
12186,10
12188,10
12190,10
12192,10
12194,10
12196,10
12198,10
12200,10
12202,10
12204,10
12206,10
12208,10
12210,10
12212,10
12214,10
12216,10
12218,10
12220,10
12222,10
12224,10
12226,10
12228,10
12230,10
12232,10
12234,10
12236,10
12238,10
12240,10
12242,10
12244,10
12246,10
12248,10
12250,10
12252,10
12254,10
12256,10
12258,10
12260,10
12262,10
12264,10
12266,10
12268,10
12270,10
12272,10
12274,10
12276,10
12278,10
12280,10
12282,10
12284,10
12286,10
12288,10
12290,10
12292,10
12294,10
12296,10
12298,10
12300,10
12302,10
12304,10
12306,10
12308,10
12310,10
12312,10
12314,10
12316,10
12318,10
12320,10
12322,10
12324,10
12326,10
12328,10
12330,10
12332,10
12334,10
12336,10
12338,10
12340,10
12342,10
12344,10
12346,10
12348,10
12350,10
12352,10
12354,10
12356,10
12358,10
12360,10
12362,10
12364,10
12366,10
12368,10
12370,10
12372,10
12374,10
12376,10
12378,10
12380,10
12382,10
12384,10
12386,10
12388,10
12390,10
12392,10
12394,10
12396,10
12398,10
12400,10
12402,10
12404,10
12406,10
12408,10
12410,10
12412,10
12414,10
12416,10
12418,10
12420,10
12422,10
12424,10
12426,10
12428,10
12430,10
12432,10
12434,10
12436,10
12438,10
12440,10
12442,10
12444,10
12446,10
12448,10
12450,10
12452,10
12454,10
12456,10
12458,10
12460,10
12462,10
12464,10
12466,10
12468,10
12470,10
12472,10
12474,10
12476,10
12478,10
12480,10
12482,10
12484,10
12486,10
12488,10
12490,10
12492,10
12494,10
12496,10
12498,10
12500,10
12502,10
12504,10
12506,10
12508,10
12510,10
12512,10
12514,10
12516,10
12518,10
12520,10
12522,10
12524,10
12526,10
12528,10
12530,10
12532,10
12534,10
12536,10
12538,10
12540,10
12542,10
12544,10
12546,10
12548,10
12550,10
12552,10
12554,10
12556,10
12558,10
12560,10
12562,10
12564,10
12566,10
12568,10
12570,10
12572,10
12574,10
12576,10
12578,10
12580,10
12582,10
12584,10
12586,10
12588,10
12590,10
12592,10
12594,10
12596,10
12598,10
12600,10
12602,10
12604,10
12606,10
12608,10
12610,10
12612,10
12614,10
12616,10
12618,10
12620,10
12622,10
12624,10
12626,10
12628,10
12630,10
12632,10
12634,10
12636,10
12638,10
12640,10
12642,10
12644,10
12646,10
12648,10
12650,10
12652,10
12654,10
12656,10
12658,10
12660,10
12662,10
12664,10
12666,10
12668,10
12670,10
12672,10
12674,10
12676,10
12678,10
12680,10
12682,10
12684,10
12686,10
12688,10
12690,10
12692,10
12694,10
12696,10
12698,10
12700,10
12702,10
12704,10
12706,10
12708,10
12710,10
12712,10
12714,10
12716,10
12718,10
12720,10
12722,10
12724,10
12726,10
12728,10
12730,10
12732,10
12734,10
12736,10
12738,10
12740,10
12742,10
12744,10
12746,10
12748,10
12750,10
12752,10
12754,10
12756,10
12758,10
12760,10
12762,10
12764,10
12766,10
12768,10
12770,10
12772,10
12774,10
12776,10
12778,10
12780,10
12782,10
12784,10
12786,10
12788,10
12790,10
12792,10
12794,10
12796,10
12798,10
12800,10
12802,10
12804,10
12806,10
12808,10
12810,10
12812,10
12814,10
12816,10
12818,10
12820,10
12822,10
12824,10
12826,10
12828,10
12830,10
12832,10
12834,10
12836,10
12838,10
12840,10
12842,10
12844,10
12846,10
12848,10
12850,10
12852,10
12854,10
12856,10
12858,10
12860,10
12862,10
12864,10
12866,10
12868,10
12870,10
12872,10
12874,10
12876,10
12878,10
12880,10
12882,10
12884,10
12886,10
12888,10
12890,10
12892,10
12894,10
12896,10
12898,10
12900,10
12902,10
12904,10
12906,10
12908,10
12910,10
12912,10
12914,10
12916,10
12918,10
12920,10
12922,10
12924,10
12926,10
12928,10
12930,10
12932,10
12934,10
12936,10
12938,10
12940,10
12942,10
12944,10
12946,10
12948,10
12950,10
12952,10
12954,10
12956,10
12958,10
12960,10
12962,10
12964,10
12966,10
12968,10
12970,10
12972,10
12974,10
12976,10
12978,10
12980,10
12982,10
12984,10
12986,10
12988,10
12990,10
12992,10
12994,10
12996,10
12998,10
13000,10
13002,10
13004,10
13006,10
13008,10
13010,10
13012,10
13014,10
13016,10
13018,10
13020,10
13022,10
13024,10
13026,10
13028,10
13030,10
13032,10
13034,10
13036,10
13038,10
13040,10
13042,10
13044,10
13046,10
13048,10
13050,10
13052,10
13054,10
13056,10
13058,10
13060,10
13062,10
13064,10
13066,10
13068,10
13070,10
13072,10
13074,10
13076,10
13078,10
13080,10
13082,10
13084,10
13086,10
13088,10
13090,10
13092,10
13094,10
13096,10
13098,10
13100,10
13102,10
13104,10
13106,10
13108,10
13110,10
13112,10
13114,10
13116,10
13118,10
13120,10
13122,10
13124,10
13126,10
13128,10
13130,10
13132,10
13134,10
13136,10
13138,10
13140,10
13142,10
13144,10
13146,10
13148,10
13150,10
13152,10
13154,10
13156,10
13158,10
13160,10
13162,10
13164,10
13166,10
13168,10
13170,10
13172,10
13174,10
13176,10
13178,10
13180,10
13182,10
13184,10
13186,10
13188,10
13190,10
13192,10
13194,10
13196,10
13198,10
13200,10
13202,10
13204,10
13206,10
13208,10
13210,10
13212,10
13214,10
13216,10
13218,10
13220,10
13222,10
13224,10
13226,10
13228,10
13230,10
13232,10
13234,10
13236,10
13238,10
13240,10
13242,10
13244,10
13246,10
13248,10
13250,10
13252,10
13254,10
13256,10
13258,10
13260,10
13262,10
13264,10
13266,10
13268,10
13270,10
13272,10
13274,10
13276,10
13278,10
13280,10
13282,10
13284,10
13286,10
13288,10
13290,10
13292,10
13294,10
13296,10
13298,10
13300,10
13302,10
13304,10
13306,10
13308,10
13310,10
13312,10
13314,10
13316,10
13318,10
13320,10
13322,10
13324,10
13326,10
13328,10
13330,10
13332,10
13334,10
13336,10
13338,10
13340,10
13342,10
13344,10
13346,10
13348,10
13350,10
13352,10
13354,10
13356,10
13358,10
13360,10
13362,10
13364,10
13366,10
13368,10
13370,10
13372,10
13374,10
13376,10
13378,10
13380,10
13382,10
13384,10
13386,10
13388,10
13390,10
13392,10
13394,10
13396,10
13398,10
13400,10
13402,10
13404,10
13406,10
13408,10
13410,10
13412,10
13414,10
13416,10
13418,10
13420,10
13422,10
13424,10
13426,10
13428,10
13430,10
13432,10
13434,10
13436,10
13438,10
13440,10
13442,10
13444,10
13446,10
13448,10
13450,10
13452,10
13454,10
13456,10
13458,10
13460,10
13462,10
13464,10
13466,10
13468,10
13470,10
13472,10
13474,10
13476,10
13478,10
13480,10
13482,10
13484,10
13486,10
13488,10
13490,10
13492,10
13494,10
13496,10
13498,10
13500,10
13502,10
13504,10
13506,10
13508,10
13510,10
13512,10
13514,10
13516,10
13518,10
13520,10
13522,10
13524,10
13526,10
13528,10
13530,10
13532,10
13534,10
13536,10
13538,10
13540,10
13542,10
13544,10
13546,10
13548,10
13550,10
13552,10
13554,10
13556,10
13558,10
13560,10
13562,10
13564,10
13566,10
13568,10
13570,10
13572,10
13574,10
13576,10
13578,10
13580,10
13582,10
13584,10
13586,10
13588,10
13590,10
13592,10
13594,10
13596,10
13598,10
13600,10
13602,10
13604,10
13606,10
13608,10
13610,10
13612,10
13614,10
13616,10
13618,10
13620,10
13622,10
13624,10
13626,10
13628,10
13630,10
13632,10
13634,10
13636,10
13638,10
13640,10
13642,10
13644,10
13646,10
13648,10
13650,10
13652,10
13654,10
13656,10
13658,10
13660,10
13662,10
13664,10
13666,10
13668,10
13670,10
13672,10
13674,10
13676,10
13678,10
13680,10
13682,10
13684,10
13686,10
13688,10
13690,10
13692,10
13694,10
13696,10
13698,10
13700,10
13702,10
13704,10
13706,10
13708,10
13710,10
13712,10
13714,10
13716,10
13718,10
13720,10
13722,10
13724,10
13726,10
13728,10
13730,10
13732,10
13734,10
13736,10
13738,10
13740,10
13742,10
13744,10
13746,10
13748,10
13750,10
13752,10
13754,10
13756,10
13758,10
13760,10
13762,10
13764,10
13766,10
13768,10
13770,10
13772,10
13774,10
13776,10
13778,10
13780,10
13782,10
13784,10
13786,10
13788,10
13790,10
13792,10
13794,10
13796,10
13798,10
13800,10
13802,10
13804,10
13806,10
13808,10
13810,10
13812,10
13814,10
13816,10
13818,10
13820,10
13822,10
13824,10
13826,10
13828,10
13830,10
13832,10
13834,10
13836,10
13838,10
13840,10
13842,10
13844,10
13846,10
13848,10
13850,10
13852,10
13854,10
13856,10
13858,10
13860,10
13862,10
13864,10
13866,10
13868,10
13870,10
13872,10
13874,10
13876,10
13878,10
13880,10
13882,10
13884,10
13886,10
13888,10
13890,10
13892,10
13894,10
13896,10
13898,10
13900,10
13902,10
13904,10
13906,10
13908,10
13910,10
13912,10
13914,10
13916,10
13918,10
13920,10
13922,10
13924,10
13926,10
13928,10
13930,10
13932,10
13934,10
13936,10
13938,10
13940,10
13942,10
13944,10
13946,10
13948,10
13950,10
13952,10
13954,10
13956,10
13958,10
13960,10
13962,10
13964,10
13966,10
13968,10
13970,10
13972,10
13974,10
13976,10
13978,10
13980,10
13982,10
13984,10
13986,10
13988,10
13990,10
13992,10
13994,10
13996,10
13998,10
14000,10
14002,10
14004,10
14006,10
14008,10
14010,10
14012,10
14014,10
14016,10
14018,10
14020,10
14022,10
14024,10
14026,10
14028,10
14030,10
14032,10
14034,10
14036,10
14038,10
14040,10
14042,10
14044,10
14046,10
14048,10
14050,10
14052,10
14054,10
14056,10
14058,10
14060,10
14062,10
14064,10
14066,10
14068,10
14070,10
14072,10
14074,10
14076,10
14078,10
14080,10
14082,10
14084,10
14086,10
14088,10
14090,10
14092,10
14094,10
14096,10
14098,10
14100,10
14102,10
14104,10
14106,10
14108,10
14110,10
14112,10
14114,10
14116,10
14118,10
14120,10
14122,10
14124,10
14126,10
14128,10
14130,10
14132,10
14134,10
14136,10
14138,10
14140,10
14142,10
14144,10
14146,10
14148,10
14150,10
14152,10
14154,10
14156,10
14158,10
14160,10
14162,10
14164,10
14166,10
14168,10
14170,10
14172,10
14174,10
14176,10
14178,10
14180,10
14182,10
14184,10
14186,10
14188,10
14190,10
14192,10
14194,10
14196,10
14198,10
14200,10
14202,10
14204,10
14206,10
14208,10
14210,10
14212,10
14214,10
14216,10
14218,10
14220,10
14222,10
14224,10
14226,10
14228,10
14230,10
14232,10
14234,10
14236,10
14238,10
14240,10
14242,10
14244,10
14246,10
14248,10
14250,10
14252,10
14254,10
14256,10
14258,10
14260,10
14262,10
14264,10
14266,10
14268,10
14270,10
14272,10
14274,10
14276,10
14278,10
14280,10
14282,10
14284,10
14286,10
14288,10
14290,10
14292,10
14294,10
14296,10
14298,10
14300,10
14302,10
14304,10
14306,10
14308,10
14310,10
14312,10
14314,10
14316,10
14318,10
14320,10
14322,10
14324,10
14326,10
14328,10
14330,10
14332,10
14334,10
14336,10
14338,10
14340,10
14342,10
14344,10
14346,10
14348,10
14350,10
14352,10
14354,10
14356,10
14358,10
14360,10
14362,10
14364,10
14366,10
14368,10
14370,10
14372,10
14374,10
14376,10
14378,10
14380,10
14382,10
14384,10
14386,10
14388,10
14390,10
14392,10
14394,10
14396,10
14398,10
14400,10
14402,10
14404,10
14406,10
14408,10
14410,10
14412,10
14414,10
14416,10
14418,10
14420,10
14422,10
14424,10
14426,10
14428,10
14430,10
14432,10
14434,10
14436,10
14438,10
14440,10
14442,10
14444,10
14446,10
14448,10
14450,10
14452,10
14454,10
14456,10
14458,10
14460,10
14462,10
14464,10
14466,10
14468,10
14470,10
14472,10
14474,10
14476,10
14478,10
14480,10
14482,10
14484,10
14486,10
14488,10
14490,10
14492,10
14494,10
14496,10
14498,10
14500,10
14502,10
14504,10
14506,10
14508,10
14510,10
14512,10
14514,10
14516,10
14518,10
14520,10
14522,10
14524,10
14526,10
14528,10
14530,10
14532,10
14534,10
14536,10
14538,10
14540,10
14542,10
14544,10
14546,10
14548,10
14550,10
14552,10
14554,10
14556,10
14558,10
14560,10
14562,10
14564,10
14566,10
14568,10
14570,10
14572,10
14574,10
14576,10
14578,10
14580,10
14582,10
14584,10
14586,10
14588,10
14590,10
14592,10
14594,10
14596,10
14598,10
14600,10
14602,10
14604,10
14606,10
14608,10
14610,10
14612,10
14614,10
14616,10
14618,10
14620,10
14622,10
14624,10
14626,10
14628,10
14630,10
14632,10
14634,10
14636,10
14638,10
14640,10
14642,10
14644,10
14646,10
14648,10
14650,10
14652,10
14654,10
14656,10
14658,10
14660,10
14662,10
14664,10
14666,10
14668,10
14670,10
14672,10
14674,10
14676,10
14678,10
14680,10
14682,10
14684,10
14686,10
14688,10
14690,10
14692,10
14694,10
14696,10
14698,10
14700,10
14702,10
14704,10
14706,10
14708,10
14710,10
14712,10
14714,10
14716,10
14718,10
14720,10
14722,10
14724,10
14726,10
14728,10
14730,10
14732,10
14734,10
14736,10
14738,10
14740,10
14742,10
14744,10
14746,10
14748,10
14750,10
14752,10
14754,10
14756,10
14758,10
14760,10
14762,10
14764,10
14766,10
14768,10
14770,10
14772,10
14774,10
14776,10
14778,10
14780,10
14782,10
14784,10
14786,10
14788,10
14790,10
14792,10
14794,10
14796,10
14798,10
14800,10
14802,10
14804,10
14806,10
14808,10
14810,10
14812,10
14814,10
14816,10
14818,10
14820,10
14822,10
14824,10
14826,10
14828,10
14830,10
14832,10
14834,10
14836,10
14838,10
14840,10
14842,10
14844,10
14846,10
14848,10
14850,10
14852,10
14854,10
14856,10
14858,10
14860,10
14862,10
14864,10
14866,10
14868,10
14870,10
14872,10
14874,10
14876,10
14878,10
14880,10
14882,10
14884,10
14886,10
14888,10
14890,10
14892,10
14894,10
14896,10
14898,10
14900,10
14902,10
14904,10
14906,10
14908,10
14910,10
14912,10
14914,10
14916,10
14918,10
14920,10
14922,10
14924,10
14926,10
14928,10
14930,10
14932,10
14934,10
14936,10
14938,10
14940,10
14942,10
14944,10
14946,10
14948,10
14950,10
14952,10
14954,10
14956,10
14958,10
14960,10
14962,10
14964,10
14966,10
14968,10
14970,10
14972,10
14974,10
14976,10
14978,10
14980,10
14982,10
14984,10
14986,10
14988,10
14990,10
14992,10
14994,10
14996,10
14998,10
15000,10
15002,10
15004,10
15006,10
15008,10
15010,10
15012,10
15014,10
15016,10
15018,10
15020,10
15022,10
15024,10
15026,10
15028,10
15030,10
15032,10
15034,10
15036,10
15038,10
15040,10
15042,10
15044,10
15046,10
15048,10
15050,10
15052,10
15054,10
15056,10
15058,10
15060,10
15062,10
15064,10
15066,10
15068,10
15070,10
15072,10
15074,10
15076,10
15078,10
15080,10
15082,10
15084,10
15086,10
15088,10
15090,10
15092,10
15094,10
15096,10
15098,10
15100,10
15102,10
15104,10
15106,10
15108,10
15110,10
15112,10
15114,10
15116,10
15118,10
15120,10
15122,10
15124,10
15126,10
15128,10
15130,10
15132,10
15134,10
15136,10
15138,10
15140,10
15142,10
15144,10
15146,10
15148,10
15150,10
15152,10
15154,10
15156,10
15158,10
15160,10
15162,10
15164,10
15166,10
15168,10
15170,10
15172,10
15174,10
15176,10
15178,10
15180,10
15182,10
15184,10
15186,10
15188,10
15190,10
15192,10
15194,10
15196,10
15198,10
15200,10
15202,10
15204,10
15206,10
15208,10
15210,10
15212,10
15214,10
15216,10
15218,10
15220,10
15222,10
15224,10
15226,10
15228,10
15230,10
15232,10
15234,10
15236,10
15238,10
15240,10
15242,10
15244,10
15246,10
15248,10
15250,10
15252,10
15254,10
15256,10
15258,10
15260,10
15262,10
15264,10
15266,10
15268,10
15270,10
15272,10
15274,10
15276,10
15278,10
15280,10
15282,10
15284,10
15286,10
15288,10
15290,10
15292,10
15294,10
15296,10
15298,10
15300,10
15302,10
15304,10
15306,10
15308,10
15310,10
15312,10
15314,10
15316,10
15318,10
15320,10
15322,10
15324,10
15326,10
15328,10
15330,10
15332,10
15334,10
15336,10
15338,10
15340,10
15342,10
15344,10
15346,10
15348,10
15350,10
15352,10
15354,10
15356,10
15358,10
15360,10
15362,10
15364,10
15366,10
15368,10
15370,10
15372,10
15374,10
15376,10
15378,10
15380,10
15382,10
15384,10
15386,10
15388,10
15390,10
15392,10
15394,10
15396,10
15398,10
15400,10
15402,10
15404,10
15406,10
15408,10
15410,10
15412,10
15414,10
15416,10
15418,10
15420,10
15422,10
15424,10
15426,10
15428,10
15430,10
15432,10
15434,10
15436,10
15438,10
15440,10
15442,10
15444,10
15446,10
15448,10
15450,10
15452,10
15454,10
15456,10
15458,10
15460,10
15462,10
15464,10
15466,10
15468,10
15470,10
15472,10
15474,10
15476,10
15478,10
15480,10
15482,10
15484,10
15486,10
15488,10
15490,10
15492,10
15494,10
15496,10
15498,10
15500,10
15502,10
15504,10
15506,10
15508,10
15510,10
15512,10
15514,10
15516,10
15518,10
15520,10
15522,10
15524,10
15526,10
15528,10
15530,10
15532,10
15534,10
15536,10
15538,10
15540,10
15542,10
15544,10
15546,10
15548,10
15550,10
15552,10
15554,10
15556,10
15558,10
15560,10
15562,10
15564,10
15566,10
15568,10
15570,10
15572,10
15574,10
15576,10
15578,10
15580,10
15582,10
