NUM_PEDIDO,ID_PLATO
22845,271
22847,271
22849,271
22851,271
22853,271
22855,271
22857,271
22859,271
22861,271
22863,271
22865,271
22867,271
22869,271
22871,271
22873,271
22875,271
22877,271
22879,271
22881,271
22883,271
22885,271
22887,271
22889,271
22891,271
22893,271
22895,271
22897,271
22899,271
22901,271
22903,271
22905,271
22907,271
22909,271
22911,271
22913,271
22915,271
22917,271
22919,271
22921,271
22923,271
22925,271
22927,271
22929,271
22931,271
22933,271
22935,271
22937,271
22939,271
22941,271
22943,271
22945,271
22947,271
22949,271
22951,271
22953,271
22955,271
22957,271
22959,271
22961,271
22963,271
22965,271
22967,271
22969,271
22971,271
22973,271
22975,271
22977,271
22979,271
22981,271
22983,271
22985,271
22987,271
22989,271
22991,271
22993,271
22995,271
22997,271
22999,271
23001,271
23003,271
23005,271
23007,271
23009,271
23011,271
23013,271
23015,271
23017,271
23019,271
23021,271
23023,271
23025,271
23027,271
23029,271
23031,271
23033,271
23035,271
23037,271
23039,271
23041,271
23043,271
23045,271
23047,271
23049,271
23051,271
23053,271
23055,271
23057,271
23059,271
23061,271
23063,271
23065,271
23067,271
23069,271
23071,271
23073,271
23075,271
23077,271
23079,271
23081,271
23083,271
23085,271
23087,271
23089,271
23091,271
23093,271
23095,271
23097,271
23099,271
23101,271
23103,271
23105,271
23107,271
23109,271
23111,271
23113,271
23115,271
23117,271
23119,271
23121,271
23123,271
23125,271
23127,271
23129,271
23131,271
23133,271
23135,271
23137,271
23139,271
23141,271
23143,271
23145,271
23147,271
23149,271
23151,271
23153,271
23155,271
23157,271
23159,271
23161,271
23163,271
23165,271
23167,271
23169,271
23171,271
23173,271
23175,271
23177,271
23179,271
23181,271
23183,271
23185,271
23187,271
23189,271
23191,271
23193,271
23195,271
23197,271
23199,271
23201,271
23203,271
23205,271
23207,271
23209,271
23211,271
23213,271
23215,271
23217,271
23219,271
23221,271
23223,271
23225,271
23227,271
23229,271
23231,271
23233,271
23235,271
23237,271
23239,271
23241,271
23243,271
23245,271
23247,271
23249,271
23251,271
23253,271
23255,271
23257,271
23259,271
23261,271
23263,271
23265,271
23267,271
23269,271
23271,271
23273,271
23275,271
23277,271
23279,271
23281,271
23283,271
23285,271
23287,271
23289,271
23291,271
23293,271
23295,271
23297,271
23299,271
23301,271
23303,271
23305,271
23307,271
23309,271
23311,271
23313,271
23315,271
23317,271
23319,271
23321,271
23323,271
23325,271
23327,271
23329,271
23331,271
23333,271
23335,271
23337,271
23339,271
23341,271
23343,271
23345,271
23347,271
23349,271
23351,271
23353,271
23355,271
23357,271
23359,271
23361,271
23363,271
23365,271
23367,271
23369,271
23371,271
23373,271
23375,271
23377,271
23379,271
23381,271
23383,271
23385,271
23387,271
23389,271
23391,271
23393,271
23395,271
23397,271
23399,271
23401,271
23403,271
23405,271
23407,271
23409,271
23411,271
23413,271
23415,271
23417,271
23419,271
23421,271
23423,271
23425,271
23427,271
23429,271
23431,271
23433,271
23435,271
23437,271
23439,271
23441,271
23443,271
23445,271
23447,271
23449,271
23451,271
23453,271
23455,271
23457,271
23459,271
23461,271
23463,271
23465,271
23467,271
23469,271
23471,271
23473,271
23475,271
23477,271
23479,271
23481,271
23483,271
23485,271
23487,271
23489,271
23491,271
23493,271
23495,271
23497,271
23499,271
23501,271
23503,271
23505,271
23507,271
23509,271
23511,271
23513,271
23515,271
23517,271
23519,271
23521,271
23523,271
23525,271
23527,271
23529,271
23531,271
23533,271
23535,271
23537,271
23539,271
23541,271
23543,271
23545,271
23547,271
23549,271
23551,271
23553,271
23555,271
23557,271
23559,271
23561,271
23563,271
23565,271
23567,271
23569,271
23571,271
23573,271
23575,271
23577,271
23579,271
23581,271
23583,271
23585,271
23587,271
23589,271
23591,271
23593,271
23595,271
23597,271
23599,271
23601,271
23603,271
23605,271
23607,271
23609,271
23611,271
23613,271
23615,271
23617,271
23619,271
23621,271
23623,271
23625,271
23627,271
23629,271
23631,271
23633,271
23635,271
23637,271
23639,271
23641,271
23643,271
23645,271
23647,271
23649,271
23651,271
23653,271
23655,271
23657,271
23659,271
23661,271
23663,271
23665,271
23667,271
23669,271
23671,271
23673,271
23675,271
23677,271
23679,271
23681,271
23683,271
23685,271
23687,271
23689,271
23691,271
23693,271
23695,271
23697,271
23699,271
23701,271
23703,271
23705,271
23707,271
23709,271
23711,271
23713,271
23715,271
23717,271
23719,271
23721,271
23723,271
23725,271
23727,271
23729,271
23731,271
23733,271
23735,271
23737,271
23739,271
23741,271
23743,271
23745,271
23747,271
23749,271
23751,271
23753,271
23755,271
23757,271
23759,271
23761,271
23763,271
23765,271
23767,271
23769,271
23771,271
23773,271
23775,271
23777,271
23779,271
23781,271
23783,271
23785,271
23787,271
23789,271
23791,271
23793,271
23795,271
23797,271
23799,271
23801,271
23803,271
23805,271
23807,271
23809,271
23811,271
23813,271
23815,271
23817,271
23819,271
23821,271
23823,271
23825,271
23827,271
23829,271
23831,271
23833,271
23835,271
23837,271
23839,271
23841,271
23843,271
23845,271
23847,271
23849,271
23851,271
23853,271
23855,271
23857,271
23859,271
23861,271
23863,271
23865,271
23867,271
23869,271
23871,271
23873,271
23875,271
23877,271
23879,271
23881,271
23883,271
23885,271
23887,271
23889,271
23891,271
23893,271
23895,271
23897,271
23899,271
23901,271
23903,271
23905,271
23907,271
23909,271
23911,271
23913,271
23915,271
23917,271
23919,271
23921,271
23923,271
23925,271
23927,271
23929,271
23931,271
23933,271
23935,271
23937,271
23939,271
23941,271
23943,271
23945,271
23947,271
23949,271
23951,271
23953,271
23955,271
23957,271
23959,271
23961,271
23963,271
23965,271
23967,271
23969,271
23971,271
23973,271
23975,271
23977,271
23979,271
23981,271
23983,271
23985,271
23987,271
23989,271
23991,271
23993,271
23995,271
23997,271
23999,271
24001,271
24003,271
24005,271
24007,271
24009,271
24011,271
24013,271
24015,271
24017,271
24019,271
24021,271
24023,271
24025,271
24027,271
24029,271
24031,271
24033,271
24035,271
24037,271
24039,271
24041,271
24043,271
24045,271
24047,271
24049,271
24051,271
24053,271
24055,271
24057,271
24059,271
24061,271
24063,271
24065,271
24067,271
24069,271
24071,271
24073,271
24075,271
24077,271
24079,271
24081,271
24083,271
24085,271
24087,271
24089,271
24091,271
24093,271
24095,271
24097,271
24099,271
24101,271
24103,271
24105,271
24107,271
24109,271
24111,271
24113,271
24115,271
24117,271
24119,271
24121,271
24123,271
24125,271
24127,271
24129,271
24131,271
24133,271
24135,271
24137,271
24139,271
24141,271
24143,271
24145,271
24147,271
24149,271
24151,271
24153,271
24155,271
24157,271
24159,271
24161,271
24163,271
24165,271
24167,271
24169,271
24171,271
24173,271
24175,271
24177,271
24179,271
24181,271
24183,271
24185,271
24187,271
24189,271
24191,271
24193,271
24195,271
24197,271
24199,271
24201,271
24203,271
24205,271
24207,271
24209,271
24211,271
24213,271
24215,271
24217,271
24219,271
24221,271
24223,271
24225,271
24227,271
24229,271
24231,271
24233,271
24235,271
24237,271
24239,271
24241,271
24243,271
24245,271
24247,271
24249,271
24251,271
24253,271
24255,271
24257,271
24259,271
24261,271
24263,271
24265,271
24267,271
24269,271
24271,271
24273,271
24275,271
24277,271
24279,271
24281,271
24283,271
24285,271
24287,271
24289,271
24291,271
24293,271
24295,271
24297,271
24299,271
24301,271
24303,271
24305,271
24307,271
24309,271
24311,271
24313,271
24315,271
24317,271
24319,271
24321,271
24323,271
24325,271
24327,271
24329,271
24331,271
24333,271
24335,271
24337,271
24339,271
24341,271
24343,271
24345,271
24347,271
24349,271
24351,271
24353,271
24355,271
24357,271
24359,271
24361,271
24363,271
24365,271
24367,271
24369,271
24371,271
24373,271
24375,271
24377,271
24379,271
24381,271
24383,271
24385,271
24387,271
24389,271
24391,271
24393,271
24395,271
24397,271
24399,271
24401,271
24403,271
24405,271
24407,271
24409,271
24411,271
24413,271
24415,271
24417,271
24419,271
24421,271
24423,271
24425,271
24427,271
24429,271
24431,271
24433,271
24435,271
24437,271
24439,271
24441,271
24443,271
24445,271
24447,271
24449,271
24451,271
24453,271
24455,271
24457,271
24459,271
24461,271
24463,271
24465,271
24467,271
24469,271
24471,271
24473,271
24475,271
24477,271
24479,271
24481,271
24483,271
24485,271
24487,271
24489,271
24491,271
24493,271
24495,271
24497,271
24499,271
24501,271
24503,271
24505,271
24507,271
24509,271
24511,271
24513,271
24515,271
24517,271
24519,271
24521,271
24523,271
24525,271
24527,271
24529,271
24531,271
24533,271
24535,271
24537,271
24539,271
24541,271
24543,271
24545,271
24547,271
24549,271
24551,271
24553,271
24555,271
24557,271
24559,271
24561,271
24563,271
24565,271
24567,271
24569,271
24571,271
24573,271
24575,271
24577,271
24579,271
24581,271
24583,271
24585,271
24587,271
24589,271
24591,271
24593,271
24595,271
24597,271
24599,271
24601,271
24603,271
24605,271
24607,271
24609,271
24611,271
24613,271
24615,271
24617,271
24619,271
24621,271
24623,271
24625,271
24627,271
24629,271
24631,271
24633,271
24635,271
24637,271
24639,271
24641,271
24643,271
24645,271
24647,271
24649,271
24651,271
24653,271
24655,271
24657,271
24659,271
24661,271
24663,271
24665,271
24667,271
24669,271
24671,271
24673,271
24675,271
24677,271
24679,271
24681,271
24683,271
24685,271
24687,271
24689,271
24691,271
24693,271
24695,271
24697,271
24699,271
24701,271
24703,271
24705,271
24707,271
24709,271
24711,271
24713,271
24715,271
24717,271
24719,271
24721,271
24723,271
24725,271
24727,271
24729,271
24731,271
24733,271
24735,271
24737,271
24739,271
24741,271
24743,271
24745,271
24747,271
24749,271
24751,271
24753,271
24755,271
24757,271
24759,271
24761,271
24763,271
24765,271
24767,271
24769,271
24771,271
24773,271
24775,271
24777,271
24779,271
24781,271
24783,271
24785,271
24787,271
24789,271
24791,271
24793,271
24795,271
24797,271
24799,271
24801,271
24803,271
24805,271
24807,271
24809,271
24811,271
24813,271
24815,271
24817,271
24819,271
24821,271
24823,271
24825,271
24827,271
24829,271
24831,271
24833,271
24835,271
24837,271
24839,271
24841,271
24843,271
24845,271
24847,271
24849,271
24851,271
24853,271
24855,271
24857,271
24859,271
24861,271
24863,271
24865,271
24867,271
24869,271
24871,271
24873,271
24875,271
24877,271
24879,271
24881,271
24883,271
24885,271
24887,271
24889,271
24891,271
24893,271
24895,271
24897,271
24899,271
24901,271
24903,271
24905,271
24907,271
24909,271
24911,271
24913,271
24915,271
24917,271
24919,271
24921,271
24923,271
24925,271
24927,271
24929,271
24931,271
24933,271
24935,271
24937,271
24939,271
24941,271
24943,271
24945,271
24947,271
24949,271
24951,271
24953,271
24955,271
24957,271
24959,271
24961,271
24963,271
24965,271
24967,271
24969,271
24971,271
24973,271
24975,271
24977,271
24979,271
24981,271
24983,271
24985,271
24987,271
24989,271
24991,271
24993,271
24995,271
24997,271
24999,271
25001,271
25003,271
25005,271
25007,271
25009,271
25011,271
25013,271
25015,271
25017,271
25019,271
25021,271
25023,271
25025,271
25027,271
25029,271
25031,271
25033,271
25035,271
25037,271
25039,271
25041,271
25043,271
25045,271
25047,271
25049,271
25051,271
25053,271
25055,271
25057,271
25059,271
25061,271
25063,271
25065,271
25067,271
25069,271
25071,271
25073,271
25075,271
25077,271
25079,271
25081,271
25083,271
25085,271
25087,271
25089,271
25091,271
25093,271
25095,271
25097,271
25099,271
25101,271
25103,271
25105,271
25107,271
25109,271
25111,271
25113,271
25115,271
25117,271
25119,271
25121,271
25123,271
25125,271
25127,271
25129,271
25131,271
25133,271
25135,271
25137,271
25139,271
25141,271
25143,271
25145,271
25147,271
25149,271
25151,271
25153,271
25155,271
25157,271
25159,271
25161,271
25163,271
25165,271
25167,271
25169,271
25171,271
25173,271
25175,271
25177,271
25179,271
25181,271
25183,271
25185,271
25187,271
25189,271
25191,271
25193,271
25195,271
25197,271
25199,271
25201,271
25203,271
25205,271
25207,271
25209,271
25211,271
25213,271
25215,271
25217,271
25219,271
25221,271
25223,271
25225,271
25227,271
25229,271
25231,271
25233,271
25235,271
25237,271
25239,271
25241,271
25243,271
25245,271
25247,271
25249,271
25251,271
25253,271
25255,271
25257,271
25259,271
25261,271
25263,271
25265,271
25267,271
25269,271
25271,271
25273,271
25275,271
25277,271
25279,271
25281,271
25283,271
25285,271
25287,271
25289,271
25291,271
25293,271
25295,271
25297,271
25299,271
25301,271
25303,271
25305,271
25307,271
25309,271
25311,271
25313,271
25315,271
25317,271
25319,271
25321,271
25323,271
25325,271
25327,271
25329,271
25331,271
25333,271
25335,271
25337,271
25339,271
25341,271
25343,271
25345,271
25347,271
25349,271
25351,271
25353,271
25355,271
25357,271
25359,271
25361,271
25363,271
25365,271
25367,271
25369,271
25371,271
25373,271
25375,271
25377,271
25379,271
25381,271
25383,271
25385,271
25387,271
25389,271
25391,271
25393,271
25395,271
25397,271
25399,271
25401,271
25403,271
25405,271
25407,271
25409,271
25411,271
25413,271
25415,271
25417,271
25419,271
25421,271
25423,271
25425,271
25427,271
25429,271
25431,271
25433,271
25435,271
25437,271
25439,271
25441,271
25443,271
25445,271
25447,271
25449,271
25451,271
25453,271
25455,271
25457,271
25459,271
25461,271
25463,271
25465,271
25467,271
25469,271
25471,271
25473,271
25475,271
25477,271
25479,271
25481,271
25483,271
25485,271
25487,271
25489,271
25491,271
25493,271
25495,271
25497,271
25499,271
25501,271
25503,271
25505,271
25507,271
25509,271
25511,271
25513,271
25515,271
25517,271
25519,271
25521,271
25523,271
25525,271
25527,271
25529,271
25531,271
25533,271
25535,271
25537,271
25539,271
25541,271
25543,271
25545,271
25547,271
25549,271
25551,271
25553,271
25555,271
25557,271
25559,271
25561,271
25563,271
25565,271
25567,271
25569,271
25571,271
25573,271
25575,271
25577,271
25579,271
25581,271
25583,271
